,university,career,inscription_date,first_name,last_name,gender,birth_dates,age,location,postal_code,email
1506,UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,2020-11-26,,JAMIE-MCDONALD,F,27-07-1978,,FRANCISCO-CASAL,,DANIEL30@GMAIL.COM
1507,UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,2020-12-14,,SANDRA-ROBERTS,F,17-07-1944,,ROLDAN,,WESLEYCRANE@GMAIL.COM
1508,UNIVERSIDAD-DEL-CINE,AGRONOMÍA,2021-01-12,,ANN-NGUYEN,F,31-01-1965,,CHILLAR,,JULIAN41@YAHOO.COM
1509,UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,2021-01-09,,ZACHARY-SHAW,M,26-01-1986,,ALMA-GRANDE,,ELIZABETHHART@YAHOO.COM
1510,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,2020-12-08,,MARC-RICE,M,15-10-1955,,PASO-TELEGRAFO,,SARAHGRANT@HOTMAIL.COM
1511,UNIVERSIDAD-DEL-CINE,ARQUITECTURA,2021-02-13,,JENNIFER-GIBBS,F,07-01-1985,,VILLA-EL-CHOCON,,KEITHWILLIAMS@GMAIL.COM
1512,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,2020-12-22,,FRANK-HOBBS,M,03-12-1939,,CAÑADON-DEL-CORRAL,,QHAMPTON@GMAIL.COM
1513,UNIVERSIDAD-DEL-CINE,MEDICINA,2021-02-08,,AMANDA-WALLACE,F,15-01-2020,,8-DE-DICIEMBRE,,FSELLERS@YAHOO.COM
1514,UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,2020-09-26,,JOSEPH-DILLON,M,27-09-1981,,ALTO-VERDE,,STEPHANIE06@GMAIL.COM
1515,UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,2020-12-15,,TYLER-CURRY,M,29-10-1996,,EL-PIMPOLLO,,ROBINSONMATTHEW@GMAIL.COM
1516,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,2020-09-21,,BILL-THOMPSON,M,09-11-1950,,SIERRA-DE-LA-VENTANA,,LINDA55@YAHOO.COM
1517,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,2020-10-22,,JASMINE-VANG,F,18-05-1933,,COLONIA-MORGAN,,THERESAGENTRY@YAHOO.COM
1518,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,2021-01-11,,SARAH-REYES,F,17-02-1921,,LANDETA,,WILLIAMREYNOLDS@HOTMAIL.COM
1519,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,2020-10-12,,TIMOTHY-WOODS,M,28-10-1950,,CHAÑARCITO,,RSTOUT@GMAIL.COM
1520,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,2020-09-12,,JILL-GIBSON,F,05-07-1989,,EL-PINO,,ZNAVARRO@HOTMAIL.COM
1521,UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,2020-09-18,,MEGAN-ANDERSON,F,13-09-1911,,ARAUCO,,CHRISTOPHERFOSTER@HOTMAIL.COM
1522,UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,2020-11-20,,SHERRI-JONES,F,22-03-2003,,AZOPARDO,,WBROWN@YAHOO.COM
1523,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,2020-09-24,,JULIA-AGUILAR,F,28-11-1931,,VILLA-ELOISA,,DEBORAHWILSON@GMAIL.COM
1524,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,2021-02-13,,LISA-GRAY,F,30-04-1912,,AIMOGASTA,,PHILIP56@HOTMAIL.COM
1525,UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,2020-10-21,,MR.-MICHAEL-HERNANDEZ-DVM,M,26-03-1984,,ANTONIO-TOMAS,,WILLIAM88@HOTMAIL.COM
1526,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,2020-09-20,,SUSAN-SMITH,F,30-12-1943,,CASIRA,,GILBERTJENNIFER@HOTMAIL.COM
1527,UNIVERSIDAD-DEL-CINE,AGRONOMÍA,2020-10-17,,ERIC-MATTHEWS,M,26-06-1943,,BOUQUET,,JJOHNSTON@GMAIL.COM
1528,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,2021-01-08,,THOMAS-SMITH,M,01-05-1956,,AGUARA-GRANDE,,MCOLEMAN@GMAIL.COM
1529,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,2020-10-15,,RONALD-SUMMERS-DVM,M,12-06-1914,,LA-BLANQUEADA,,BARNESKIM@GMAIL.COM
1530,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,2020-10-13,,JAMES-REYNOLDS,M,21-08-2011,,DE-LA-CANAL,,MARIE42@GMAIL.COM
1531,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,2020-11-22,,RYAN-SOLOMON,M,17-12-1995,,AGUA-DE-DIAZ,,OJACKSON@HOTMAIL.COM
1532,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,2020-09-13,,KAREN-SANTIAGO,F,07-04-1999,,DESAMPARADOS,,CHARLESACOSTA@GMAIL.COM
1533,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,2021-02-01,,CLAUDIA-HARRISON,F,23-06-1940,,CORONEL-CHARLONE,,CINDYWEBSTER@HOTMAIL.COM
1534,UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,2021-01-30,,BONNIE-CASTANEDA,F,06-03-2017,,CAAGUAZU,,OWRIGHT@GMAIL.COM
1535,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,2021-01-24,,SHERRY-MCKAY,F,26-12-1925,,LA-PLATA,,WILSONSHAUN@GMAIL.COM
1536,UNIVERSIDAD-DEL-CINE,ACTUARIO-,2020-11-08,,ALLISON-MUELLER,F,01-09-1921,,ANTUMPA,,COLLINSELIZABETH@HOTMAIL.COM
1537,UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,2021-01-22,,LAURA-WALL,F,09-10-1913,,ASAMBLEA,,BLACKPAUL@YAHOO.COM
1538,UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,2021-01-08,,DAVID-CARTER,M,17-09-1968,,ADAN-QUIROGA,,LHAYES@YAHOO.COM
1539,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,2021-02-16,,ANNA-BELL,F,09-11-1945,,CAMPO-ARISTIMUÑO,,ELIZABETH37@YAHOO.COM
1540,UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,2021-02-14,,ANTHONY-GALLAGHER,M,11-08-1991,,FARO-QUERANDI,,CHAD35@YAHOO.COM
1541,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,2020-11-03,,ASHLEY-PARRISH,F,18-11-1979,,ARANGUREN,,ANGELA33@YAHOO.COM
1542,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,2021-02-08,,STEVEN-GREGORY,M,08-02-1909,,FARO-QUERANDI,,BRITTANYMCPHERSON@YAHOO.COM
1543,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,2021-01-25,,LOGAN-PIERCE,M,18-05-1957,,AROMOS,,HENDERSONBRIANA@YAHOO.COM
1544,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,2020-10-11,,KATHY-HINES,F,06-03-1920,,ALMACEN-PIATTI,,TNELSON@GMAIL.COM
1545,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,2021-02-15,,ISAAC-CHRISTENSEN,M,07-08-1954,,BARRIO-CHAPADMALAL,,DEBORAH62@YAHOO.COM
1546,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,2020-10-31,,THOMAS-HOWE,M,11-09-2008,,BATIRUANA,,RODRIGUEZROBERT@GMAIL.COM
1547,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,2020-09-18,,CHRISTOPHER-KENT,M,03-10-1948,,ARIJON,,HEATHERJONES@YAHOO.COM
1548,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-SOCIOLOGÍA-,2020-09-15,,ALEXANDRA-HERNANDEZ,F,08-11-1965,,AMALIA,,MARKKAISER@HOTMAIL.COM
1549,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,2021-01-16,,DANA-SMITH,F,23-06-2017,,BANDERALO,,NICOLESMITH@HOTMAIL.COM
1550,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,2020-10-07,,SHANNON-THOMPSON,F,18-04-1913,,CAMPO-EL-JACARANDA,,BRIANCUNNINGHAM@YAHOO.COM
1551,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,2021-01-14,,GLENN-MAXWELL,M,24-06-1916,,ARRIBEÑOS,,TGRAHAM@YAHOO.COM
1552,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,2021-02-09,,SANDRA-GREENE,F,05-10-1938,,ALTO-CON-ZAMPA,,STACEY36@HOTMAIL.COM
1553,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,2020-09-15,,JOANNA-BROWN,F,30-06-1985,,GENERAL-GALARZA,,PCARLSON@YAHOO.COM
1554,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,2020-10-23,,SCOTT-LEWIS,M,24-03-1938,,ALDEA-SAN-ANDRES,,MALONEDARRELL@GMAIL.COM
1555,UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,2020-11-30,,JESSICA-BOWMAN,F,23-02-1971,,MONTE-CHINGOLO,,DANIELMORRISON@YAHOO.COM
1556,UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,2020-10-04,,CHRISTOPHER-KIM,M,16-10-1997,,ADELA-CORTI,,ROBINWOOD@YAHOO.COM
1557,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,2021-02-10,,DANIELLE-SMITH,F,18-12-2013,,CAMPO-CASTRO,,SARAHDAVID@GMAIL.COM
1558,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,2021-01-25,,JOHN-NICHOLS,M,23-11-2008,,ESTANCIAS,,WYATTCROSS@GMAIL.COM
1559,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,2020-10-15,,STEVEN-ARNOLD,M,24-10-1932,,ALZAGA,,ISABELLA86@GMAIL.COM
1560,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,2020-12-11,,KENNETH-PERRY,M,29-05-1948,,CARAGUATAY,,CHAD42@GMAIL.COM
1561,UNIVERSIDAD-DEL-CINE,ARQUITECTURA,2020-09-16,,ANN-STARK,F,11-03-1982,,ESTACION-SAGUIER,,WHITELAURA@HOTMAIL.COM
1562,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,2020-11-22,,KEVIN-ACEVEDO,M,27-01-2013,,ARROYO-ALELI,,TERRI17@HOTMAIL.COM
1563,UNIVERSIDAD-DEL-CINE,AGRONOMÍA,2021-01-12,,JAMES-JOHNSON,M,12-01-1937,,COLONIA-HINOJO,,BRANDON61@HOTMAIL.COM
1564,UNIVERSIDAD-DEL-CINE,FARMACIA,2020-10-29,,NICOLE-GUERRERO,F,26-06-1926,,SAN-JOSE,,MELANIE29@HOTMAIL.COM
1565,UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,2020-11-18,,PATRICIA-LI,F,21-06-1961,,DEST-AERONAUTICO-MILIT-RECONQU,,MCGEEANGELA@GMAIL.COM
1566,UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,2020-12-04,,KYLE-KIM,M,19-07-2006,,WILDE,,CFOX@YAHOO.COM
1567,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,2020-10-24,,DAVID-PERKINS,M,24-09-2004,,BARRIO-FERRI,,XDALTON@HOTMAIL.COM
1568,UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,2021-01-21,,JEREMIAH-THORNTON,M,15-06-1942,,3-DE-MAYO,,CASSANDRA42@GMAIL.COM
1569,UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,2020-09-17,,STEPHEN-PONCE,M,29-06-1912,,ALTAMIRANO-NORTE,,NICOLE24@HOTMAIL.COM
1570,UNIVERSIDAD-DEL-CINE,MEDICINA,2021-02-12,,JOSEPH-HERNANDEZ,M,05-09-1921,,ARROYO-QUILLEN,,JOSEPHGARCIA@HOTMAIL.COM
1571,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,2020-10-27,,ELLEN-LOZANO,F,06-11-1910,,ANGELITA,,KATRINA64@GMAIL.COM
1572,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,2020-11-29,,WILLIAM-AGUILAR,M,08-01-2008,,AMAMBAY,,WGREENE@GMAIL.COM
1573,UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,2020-11-02,,JAMES-AYALA,M,14-02-1913,,ATREUCO,,IJOHNSON@YAHOO.COM
1574,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,2020-09-02,,DWAYNE-FLORES,M,29-05-1926,,ALGARROBO,,JEREMYPHILLIPS@HOTMAIL.COM
1575,UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,2021-02-17,,CHARLES-FISHER,M,24-11-1928,,BARRANQUITAS,,AMY28@GMAIL.COM
1576,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,2020-12-16,,KATHERINE-BARRON,F,28-04-1997,,EL-DIA,,NDELGADO@GMAIL.COM
1577,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,2020-10-08,,ANITA-LOPEZ,F,08-04-1932,,CACHARI,,LISA34@GMAIL.COM
1578,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,2021-01-10,,JOHN-WARNER,M,22-04-1908,,BELLA-UNION-PARAJE,,USMITH@GMAIL.COM
1579,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,2020-09-15,,MORGAN-CUNNINGHAM,F,30-07-2021,,ALTO-DE-LA-LEÑA,,DAVIDTAYLOR@GMAIL.COM
1580,UNIVERSIDAD-DEL-CINE,ARQUITECTURA,2020-12-17,,TYRONE-CLARKE,M,30-09-1982,,COLONIA-VALDEZ,,MATTHEWROSARIO@HOTMAIL.COM
1581,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,2021-02-03,,SAMANTHA-MILES,F,18-06-2009,,ARAUCO,,KENNETH41@HOTMAIL.COM
1582,UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,2020-11-16,,BRANDON-TAYLOR,M,02-10-1993,,CAÑADA-DEL-UCLE,,MIDDLETONDAVID@HOTMAIL.COM
1583,UNIVERSIDAD-DEL-CINE,ACTUARIO-,2020-09-19,,LESLIE-WILLIAMS,F,11-01-1998,,SANTOS-LUGARES,,JIMMYLAMB@HOTMAIL.COM
1584,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,2020-10-29,,AMANDA-EVANS,F,05-10-1966,,ARROYO-GRANDE,,BRIANHORN@GMAIL.COM
1585,UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,2020-09-13,,MICHAEL-WHITE,M,14-12-2007,,AVELLANEDA,,AMBER48@GMAIL.COM
1586,UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,2020-10-25,,KENNETH-OLSON,M,18-03-2007,,ADOLFO-J-POMAR,,JACOB73@GMAIL.COM
1587,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,2020-10-01,,JENNIFER-THOMAS,F,02-07-1928,,CHIVILCOY,,JOELCOOPER@YAHOO.COM
1588,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,2020-11-06,,JOHN-MCKNIGHT,M,22-07-1945,,CAMINERA-LUJAN,,JENNIFER49@GMAIL.COM
1589,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,2021-01-25,,KEVIN-CARROLL,M,20-03-1949,,AGUA-BLANCA,,MANUEL05@GMAIL.COM
1590,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,2021-01-01,,SHARON-SCOTT,F,17-01-1975,,COLIQUEO,,MARTINRANDALL@HOTMAIL.COM
1591,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,2020-10-15,,TRACY-CANTRELL,F,05-12-1962,,GUILLERMO-E-HUDSON,,DANIELLELEWIS@YAHOO.COM
1592,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,2021-02-01,,KRISTA-RYAN,F,14-02-1981,,VILLA-SABOYA,,BDRAKE@GMAIL.COM
1593,UNIVERSIDAD-DEL-CINE,FARMACIA,2020-12-22,,LISA-TUCKER,F,21-10-1909,,ARBOLEDA,,TUCKERKIMBERLY@YAHOO.COM
1594,UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,2020-11-04,,STUART-CLINE,M,14-11-1977,,AGUAPEY,,FLEMINGDENNIS@YAHOO.COM
1595,UNIVERSIDAD-DEL-CINE,ACTUARIO-,2020-10-27,,RYAN-HARVEY,M,11-08-1999,,BAJO-DE-LOS-SUELDOS,,EBERGER@YAHOO.COM
1596,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,2020-10-02,,MICHAEL-FREEMAN,M,19-01-2021,,DINA-HUAPI,,KINGTODD@HOTMAIL.COM
1597,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,2020-12-15,,VICTOR-HAYES,M,21-11-1940,,CAMPO-CLUCELLAS,,WNUNEZ@YAHOO.COM
1598,UNIVERSIDAD-DEL-CINE,ARQUITECTURA,2021-01-13,,AUSTIN-BLAKE,M,29-12-1918,,VALENTIN-ALSINA,,HARVEYJAMES@YAHOO.COM
1599,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,2021-02-14,,ROBERT-GARCIA,M,04-09-1996,,BLAS-DURAÑONA,,KELSEYHERNANDEZ@GMAIL.COM
1600,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,2020-12-23,,JEREMY-RAMOS-PHD,M,31-10-1977,,MERLO,,SMCCANN@YAHOO.COM
1601,UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,2021-02-10,,DAVID-TORRES,M,22-12-1948,,COLONIA-MENDEZ-BAR,,KATHYMARTINEZ@YAHOO.COM
1602,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,2021-01-13,,SHANE-SANCHEZ,M,28-01-1991,,BARRANCAS-COLORADAS,,MICHAEL15@GMAIL.COM
1603,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,2021-01-21,,MATHEW-COOPER,M,07-05-1987,,COOPER,,LSTEVENS@YAHOO.COM
1604,UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,2020-12-08,,JOSE-HOFFMAN,M,09-08-2004,,D-ORBIGNY,,ZACHARYMURPHY@GMAIL.COM
1605,UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,2020-09-04,,SHARON-DAWSON,F,01-06-1980,,ABRA-MAYO,,ROJASMICHAEL@HOTMAIL.COM
1606,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,2021-01-26,,TRACY-WILLIAMS,F,01-01-1957,,BAÑADITO-VIEJO,,HMCBRIDE@YAHOO.COM
1607,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,2021-02-05,,GREGORY-WILSON,M,28-07-1991,,VILLA-SABOYA,,LSMITH@HOTMAIL.COM
1608,UNIVERSIDAD-DEL-CINE,AGRONOMÍA,2021-02-18,,JEROME-MCINTOSH,M,08-07-1966,,SAN-CLEMENTE-DEL-TUYU,,WALTERGIBSON@GMAIL.COM
1609,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,2020-09-30,,ASHLEY-WRIGHT,F,06-12-2005,,CHALLACO,,WILLIAM52@YAHOO.COM
1610,UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,2020-11-01,,DAVID-CARROLL,M,27-12-1938,,SAN-PEDRO-DE-IRUYA,,JONATHAN09@HOTMAIL.COM
1611,UNIVERSIDAD-DEL-CINE,MEDICINA,2020-11-01,,RICHARD-SANTOS,M,06-06-2007,,VILLA-ANGELICA,,YBALL@GMAIL.COM
1612,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,2021-01-06,,LAUREN-SMITH,F,05-05-1997,,CABAÑA-EL-CISNE,,STRICKLANDCRAIG@YAHOO.COM
1613,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,2020-12-16,,KAYLA-PEREZ,F,28-01-1992,,GONZALEZ-MORENO,,GBARNES@HOTMAIL.COM
1614,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,2020-10-20,,KEVIN-JACKSON,M,12-05-2016,,ALPASINCHE,,JENNIFER68@GMAIL.COM
1615,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,2020-09-05,,ALISHA-HOWARD,F,09-04-1950,,CORA,,LAURASIMON@YAHOO.COM
1616,UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,2020-12-27,,KIMBERLY-REYNOLDS,F,23-03-1969,,VILLA-SAUCE,,DANIELCOLE@GMAIL.COM
1617,UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,2021-01-15,,ZACHARY-PORTER,M,22-01-1934,,COSTA-DEL-RIO-AZUL,,ANDREA29@YAHOO.COM
1618,UNIVERSIDAD-DEL-CINE,AGRONOMÍA,2020-11-25,,BRUCE-OBRIEN,M,27-05-1921,,BARRO-NEGRO,,BBROWN@YAHOO.COM
1619,UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,2021-01-15,,DENISE-LOPEZ,F,24-10-1980,,AGUA-BLANCA,,MORROWDAWN@GMAIL.COM
1620,UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,2020-09-01,,RENEE-PITTMAN,F,28-08-1940,,CAMPO-QUIRNO,,ADAMSVICTOR@HOTMAIL.COM
1621,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,2020-10-04,,CAROL-GRAY,F,07-06-1929,,EL-PEREGRINO,,SMITHWILLIAM@GMAIL.COM
1622,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,2020-09-21,,EDGAR-WARD,M,07-07-1915,,ALDEA-BELEIRO,,JESSICA09@HOTMAIL.COM
1623,UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,2020-09-20,,CRYSTAL-MASON-DVM,F,10-11-2013,,CARLOS-SALAS,,ANDERSONRICHARD@YAHOO.COM
1624,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,2020-11-28,,WILLIAM-GORDON,M,13-03-1919,,CAFFERATA,,DAVIDCAMPBELL@HOTMAIL.COM
1625,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,2021-01-25,,THERESA-TAYLOR,F,12-12-1943,,ACONQUIJA,,KYLESTEWART@YAHOO.COM
1626,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,2020-09-01,,DEVIN-TRAN,M,28-05-1997,,CAMPO-EL-BERMEJO,,HANSENJOHNNY@YAHOO.COM
1627,UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,2020-11-10,,HOLLY-DAVIS,F,24-11-1957,,SAN-BERNARDO-DEL-TUYU,,JACOB72@GMAIL.COM
1628,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,2020-10-19,,BETTY-YOUNG,F,21-03-1918,,ANTONIO-DE-LOS-HEROS,,VWANG@GMAIL.COM
1629,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,2020-10-27,,TROY-DUFFY,M,25-07-2020,,ARROYO-SAN-JUAN,,BMORRIS@GMAIL.COM
1630,UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,2020-09-07,,THOMAS-SANCHEZ,M,15-04-1920,,ARROYO-SALADO,,JACKSONJOAN@GMAIL.COM
1631,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,2020-10-25,,TARA-PARKS,F,02-11-1977,,COLONIA-EL-AGUARA,,DANIELNEAL@GMAIL.COM
1632,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,2020-09-30,,AMBER-HUFF,F,27-12-1911,,AVANZADA,,EBECKER@HOTMAIL.COM
1633,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,2020-10-02,,TROY-SMITH,M,12-07-1984,,DOCTOR-DOMINGO-HAROSTEGUY,,HUNTDAVID@YAHOO.COM
1634,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,2020-12-23,,PHILLIP-WRIGHT,M,28-09-1998,,LA-INES,,MELINDA19@YAHOO.COM
